Episode no = 1570; won: False; Q(s,a) = -3.2335368597413803; reward = -511.0; and epsilon = 0.7906666666666666, win percentage = 0.0, 2023-04-13 01:28:47
Episode no = 1580; won: False; Q(s,a) = -1.0251540215274937; reward = -503.0; and epsilon = 0.7893333333333333, win percentage = 0.0, 2023-04-13 01:28:48
Episode no = 1590; won: False; Q(s,a) = -3.2399862426513573; reward = -510.0; and epsilon = 0.788, win percentage = 0.0, 2023-04-13 01:28:48
Episode no = 1600; won: False; Q(s,a) = -9.360720040977382; reward = -505.0; and epsilon = 0.7866666666666666, win percentage = 0.0, 2023-04-13 01:28:49
Episode no = 1610; won: False; Q(s,a) = -13.913335705758113; reward = -512.0; and epsilon = 0.7853333333333333, win percentage = 0.0, 2023-04-13 01:28:49
Episode no = 1620; won: False; Q(s,a) = -6.46115618018911; reward = -512.0; and epsilon = 0.784, win percentage = 0.0, 2023-04-13 01:28:50
Episode no = 1630; won: False; Q(s,a) = -3.69575414642306; reward = -511.0; and epsilon = 0.7826666666666666, win percentage = 0.0, 2023-04-13 01:28:50
Episode no = 1640; won: False; Q(s,a) = -8.928296604236287; reward = -512.0; and epsilon = 0.7813333333333333, win percentage = 0.0, 2023-04-13 01:28:51
Episode no = 1650; won: False; Q(s,a) = nan; reward = -506.0; and epsilon = 0.78, win percentage = 0.0, 2023-04-13 01:28:51
Episode no = 1660; won: False; Q(s,a) = -11.653091938738163; reward = -506.0; and epsilon = 0.7786666666666666, win percentage = 0.0, 2023-04-13 01:28:52
Episode no = 1670; won: False; Q(s,a) = -66.68514324343337; reward = -505.0; and epsilon = 0.7773333333333333, win percentage = 0.0, 2023-04-13 01:28:52
Episode no = 1680; won: False; Q(s,a) = -8.866915399019557; reward = -509.0; and epsilon = 0.776, win percentage = 0.0, 2023-04-13 01:28:53
Episode no = 1690; won: False; Q(s,a) = -9.308665017731668; reward = -506.0; and epsilon = 0.7746666666666666, win percentage = 0.0, 2023-04-13 01:28:54
Episode no = 1700; won: False; Q(s,a) = -206.4833672630559; reward = -509.0; and epsilon = 0.7733333333333333, win percentage = 0.0, 2023-04-13 01:28:54
Episode no = 1710; won: False; Q(s,a) = nan; reward = -505.0; and epsilon = 0.772, win percentage = 0.0, 2023-04-13 01:28:54
Episode no = 1720; won: False; Q(s,a) = -10.390410199113118; reward = -508.0; and epsilon = 0.7706666666666666, win percentage = 0.0, 2023-04-13 01:28:55
Episode no = 1730; won: False; Q(s,a) = -33.76356451011593; reward = -509.0; and epsilon = 0.7693333333333333, win percentage = 0.0, 2023-04-13 01:28:56
Episode no = 1740; won: False; Q(s,a) = -10.572670451759375; reward = -507.0; and epsilon = 0.768, win percentage = 0.0, 2023-04-13 01:28:56
Episode no = 1750; won: False; Q(s,a) = nan; reward = -507.0; and epsilon = 0.7666666666666666, win percentage = 0.0, 2023-04-13 01:28:56
Episode no = 1760; won: False; Q(s,a) = -8.104497844461042; reward = -509.0; and epsilon = 0.7653333333333333, win percentage = 0.0, 2023-04-13 01:28:57
Episode no = 1770; won: False; Q(s,a) = -12.532689393251372; reward = -506.0; and epsilon = 0.764, win percentage = 0.0, 2023-04-13 01:28:58
Episode no = 1780; won: False; Q(s,a) = -5.070011333608223; reward = -513.0; and epsilon = 0.7626666666666666, win percentage = 0.0, 2023-04-13 01:28:58
Episode no = 1790; won: False; Q(s,a) = -10.170430086859694; reward = -508.0; and epsilon = 0.7613333333333333, win percentage = 0.0, 2023-04-13 01:28:59
Episode no = 1800; won: False; Q(s,a) = 19.650500920933055; reward = -513.0; and epsilon = 0.76, win percentage = 0.0, 2023-04-13 01:28:59
Episode no = 1810; won: False; Q(s,a) = 5.073224546164288; reward = -516.0; and epsilon = 0.7586666666666666, win percentage = 0.0, 2023-04-13 01:29:00
Episode no = 1820; won: False; Q(s,a) = -8.605741487548217; reward = -505.0; and epsilon = 0.7573333333333333, win percentage = 0.0, 2023-04-13 01:29:00
Episode no = 1830; won: False; Q(s,a) = -11.591628615879372; reward = -506.0; and epsilon = 0.756, win percentage = 0.0, 2023-04-13 01:29:01
Episode no = 1840; won: False; Q(s,a) = -4.619110235860488; reward = -511.0; and epsilon = 0.7546666666666667, win percentage = 0.0, 2023-04-13 01:29:01
Episode no = 1850; won: False; Q(s,a) = 23.797787355508387; reward = -531.0; and epsilon = 0.7533333333333333, win percentage = 0.0, 2023-04-13 01:29:02
Episode no = 1860; won: False; Q(s,a) = nan; reward = -506.0; and epsilon = 0.752, win percentage = 0.0, 2023-04-13 01:29:02
Episode no = 1870; won: False; Q(s,a) = 8.477105339827542; reward = -505.0; and epsilon = 0.7506666666666667, win percentage = 0.0, 2023-04-13 01:29:03
Episode no = 1880; won: False; Q(s,a) = -223.3869115676576; reward = -509.0; and epsilon = 0.7493333333333334, win percentage = 0.0, 2023-04-13 01:29:03
Episode no = 1890; won: False; Q(s,a) = 29.31923409182044; reward = -516.0; and epsilon = 0.748, win percentage = 0.0, 2023-04-13 01:29:04
Episode no = 1900; won: False; Q(s,a) = 3.6708340999409352; reward = -502.0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2023-04-13 01:29:04
Episode no = 1910; won: False; Q(s,a) = 29.05008315865815; reward = -504.0; and epsilon = 0.7453333333333334, win percentage = 0.0, 2023-04-13 01:29:05
Episode no = 1920; won: False; Q(s,a) = -7.662314008164077; reward = -508.0; and epsilon = 0.744, win percentage = 0.0, 2023-04-13 01:29:05
Episode no = 1930; won: False; Q(s,a) = -4.895350864627287; reward = -509.0; and epsilon = 0.7426666666666666, win percentage = 0.0, 2023-04-13 01:29:06
Episode no = 1940; won: False; Q(s,a) = -9.042809332041575; reward = -507.0; and epsilon = 0.7413333333333334, win percentage = 0.0, 2023-04-13 01:29:06
Episode no = 1950; won: False; Q(s,a) = 4.940485449217335; reward = -511.0; and epsilon = 0.74, win percentage = 0.0, 2023-04-13 01:29:07
Episode no = 1960; won: False; Q(s,a) = -306.39583414125457; reward = -507.0; and epsilon = 0.7386666666666667, win percentage = 0.0, 2023-04-13 01:29:07
Episode no = 1970; won: False; Q(s,a) = -4.613364377615137; reward = -511.0; and epsilon = 0.7373333333333334, win percentage = 0.0, 2023-04-13 01:29:08
Episode no = 1980; won: False; Q(s,a) = nan; reward = -505.0; and epsilon = 0.736, win percentage = 0.0, 2023-04-13 01:29:08
Episode no = 1990; won: False; Q(s,a) = 54.11645827410261; reward = -501.0; and epsilon = 0.7346666666666667, win percentage = 0.0, 2023-04-13 01:29:09
Episode no = 2000; won: False; Q(s,a) = -65.52029470916536; reward = -508.0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2023-04-13 01:29:09
Episode no = 2010; won: False; Q(s,a) = nan; reward = -505.0; and epsilon = 0.732, win percentage = 0.0, 2023-04-13 01:29:10
Episode no = 2020; won: False; Q(s,a) = 53.65697271641138; reward = -519.0; and epsilon = 0.7306666666666667, win percentage = 0.0, 2023-04-13 01:29:11
Episode no = 2030; won: False; Q(s,a) = 3.463752273813062; reward = -510.0; and epsilon = 0.7293333333333334, win percentage = 0.0, 2023-04-13 01:29:11
Episode no = 2040; won: False; Q(s,a) = -206.9378654126418; reward = -509.0; and epsilon = 0.728, win percentage = 0.0, 2023-04-13 01:29:12
Episode no = 2050; won: False; Q(s,a) = 11.307360585051619; reward = -514.0; and epsilon = 0.7266666666666667, win percentage = 0.0, 2023-04-13 01:29:12
Episode no = 2060; won: False; Q(s,a) = -124.74823153221118; reward = -509.0; and epsilon = 0.7253333333333334, win percentage = 0.0, 2023-04-13 01:29:13
Episode no = 2070; won: False; Q(s,a) = 57.02547184301488; reward = -520.0; and epsilon = 0.724, win percentage = 0.0, 2023-04-13 01:29:14
Episode no = 2080; won: False; Q(s,a) = nan; reward = -505.0; and epsilon = 0.7226666666666667, win percentage = 0.0, 2023-04-13 01:29:14
Episode no = 2090; won: False; Q(s,a) = nan; reward = -509.0; and epsilon = 0.7213333333333334, win percentage = 0.0, 2023-04-13 01:29:15
Episode no = 2100; won: False; Q(s,a) = 9.028891328182704; reward = -502.0; and epsilon = 0.72, win percentage = 0.0, 2023-04-13 01:29:15
Episode no = 2110; won: False; Q(s,a) = -6.54947215887288; reward = -508.0; and epsilon = 0.7186666666666667, win percentage = 0.0, 2023-04-13 01:29:16
Episode no = 2120; won: False; Q(s,a) = 12.086743794062523; reward = -511.0; and epsilon = 0.7173333333333334, win percentage = 0.0, 2023-04-13 01:29:16
Episode no = 2130; won: False; Q(s,a) = 79.54552873856163; reward = -512.0; and epsilon = 0.716, win percentage = 0.0, 2023-04-13 01:29:17
Episode no = 2140; won: False; Q(s,a) = nan; reward = -506.0; and epsilon = 0.7146666666666667, win percentage = 0.0, 2023-04-13 01:29:17
Episode no = 2150; won: False; Q(s,a) = 6.942584030627268; reward = -507.0; and epsilon = 0.7133333333333334, win percentage = 0.0, 2023-04-13 01:29:18
Episode no = 2160; won: False; Q(s,a) = -4.4965145254746615; reward = -508.0; and epsilon = 0.712, win percentage = 0.0, 2023-04-13 01:29:18
Episode no = 2170; won: False; Q(s,a) = 4.246191725469351; reward = -507.0; and epsilon = 0.7106666666666667, win percentage = 0.0, 2023-04-13 01:29:19
Episode no = 2180; won: False; Q(s,a) = 83.56503027640258; reward = -508.0; and epsilon = 0.7093333333333334, win percentage = 0.0, 2023-04-13 01:29:20
Episode no = 2190; won: False; Q(s,a) = -509.9357901402316; reward = -512.0; and epsilon = 0.708, win percentage = 0.0, 2023-04-13 01:29:20
Episode no = 2200; won: False; Q(s,a) = 11.91156183479594; reward = -511.0; and epsilon = 0.7066666666666667, win percentage = 0.0, 2023-04-13 01:29:21
Episode no = 2210; won: False; Q(s,a) = 63.489682146851564; reward = -512.0; and epsilon = 0.7053333333333334, win percentage = 0.0, 2023-04-13 01:29:21
Episode no = 2220; won: False; Q(s,a) = 11.88688347399676; reward = -511.0; and epsilon = 0.704, win percentage = 0.0, 2023-04-13 01:29:22
Episode no = 2230; won: False; Q(s,a) = 13.846656949415578; reward = -505.0; and epsilon = 0.7026666666666667, win percentage = 0.0, 2023-04-13 01:29:23
Episode no = 2240; won: False; Q(s,a) = -268.77075288080135; reward = -507.0; and epsilon = 0.7013333333333334, win percentage = 0.0, 2023-04-13 01:29:24
Episode no = 2250; won: False; Q(s,a) = -0.39580879328983776; reward = -512.0; and epsilon = 0.7, win percentage = 0.0, 2023-04-13 01:29:24
Episode no = 2260; won: False; Q(s,a) = 3.0931899028107117; reward = -508.0; and epsilon = 0.6986666666666667, win percentage = 0.0, 2023-04-13 01:29:25
Episode no = 2270; won: False; Q(s,a) = nan; reward = -507.0; and epsilon = 0.6973333333333334, win percentage = 0.0, 2023-04-13 01:29:25
Episode no = 2280; won: False; Q(s,a) = 49.10216101907665; reward = -507.0; and epsilon = 0.696, win percentage = 0.0, 2023-04-13 01:29:26
Episode no = 2290; won: False; Q(s,a) = 26.455961347038635; reward = -520.0; and epsilon = 0.6946666666666667, win percentage = 0.0, 2023-04-13 01:29:26
Episode no = 2300; won: False; Q(s,a) = 8.658474165514352; reward = -510.0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2023-04-13 01:29:27
Episode no = 2310; won: False; Q(s,a) = 40.432139775378666; reward = -511.0; and epsilon = 0.692, win percentage = 0.0, 2023-04-13 01:29:28
Episode no = 2320; won: False; Q(s,a) = 138.29391116512218; reward = -525.0; and epsilon = 0.6906666666666667, win percentage = 0.0, 2023-04-13 01:29:28
Episode no = 2330; won: False; Q(s,a) = 105.96408887393608; reward = -504.0; and epsilon = 0.6893333333333334, win percentage = 0.0, 2023-04-13 01:29:29
Episode no = 2340; won: False; Q(s,a) = 7.6516493734949105; reward = -509.0; and epsilon = 0.688, win percentage = 0.0, 2023-04-13 01:29:30
Episode no = 2350; won: False; Q(s,a) = 39.36915078541926; reward = -514.0; and epsilon = 0.6866666666666666, win percentage = 0.0, 2023-04-13 01:29:30
Episode no = 2360; won: False; Q(s,a) = 33.92295195235028; reward = -517.0; and epsilon = 0.6853333333333333, win percentage = 0.0, 2023-04-13 01:29:31
Episode no = 2370; won: False; Q(s,a) = 80.03071932372245; reward = -507.0; and epsilon = 0.6839999999999999, win percentage = 0.0, 2023-04-13 01:29:31
Episode no = 2380; won: False; Q(s,a) = 125.22560253067941; reward = -501.0; and epsilon = 0.6826666666666666, win percentage = 0.0, 2023-04-13 01:29:32
Episode no = 2390; won: False; Q(s,a) = 10.000920897598007; reward = -508.0; and epsilon = 0.6813333333333333, win percentage = 0.1, 2023-04-13 01:29:33
Episode no = 2400; won: False; Q(s,a) = 12.422149340263342; reward = -506.0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2023-04-13 01:29:33
Episode no = 2410; won: False; Q(s,a) = nan; reward = -507.0; and epsilon = 0.6786666666666666, win percentage = 0.0, 2023-04-13 01:29:34
Episode no = 2420; won: False; Q(s,a) = 184.52367706135254; reward = -501.0; and epsilon = 0.6773333333333333, win percentage = 0.0, 2023-04-13 01:29:35
Episode no = 2430; won: False; Q(s,a) = -273.4981202315656; reward = -509.0; and epsilon = 0.6759999999999999, win percentage = 0.0, 2023-04-13 01:29:35
Episode no = 2440; won: False; Q(s,a) = 38.99685109097807; reward = -519.0; and epsilon = 0.6746666666666667, win percentage = 0.0, 2023-04-13 01:29:36
Episode no = 2450; won: False; Q(s,a) = 11.565427905098073; reward = -510.0; and epsilon = 0.6733333333333333, win percentage = 0.0, 2023-04-13 01:29:36
Episode no = 2460; won: False; Q(s,a) = 137.64832116838244; reward = -524.0; and epsilon = 0.6719999999999999, win percentage = 0.0, 2023-04-13 01:29:37
Episode no = 2470; won: False; Q(s,a) = 53.98200815178402; reward = -515.0; and epsilon = 0.6706666666666667, win percentage = 0.1, 2023-04-13 01:29:38
Episode no = 2480; won: False; Q(s,a) = -37.25314173117657; reward = -512.0; and epsilon = 0.6693333333333333, win percentage = 0.0, 2023-04-13 01:29:38
Episode no = 2490; won: False; Q(s,a) = 142.2924475450147; reward = -531.0; and epsilon = 0.6679999999999999, win percentage = 0.0, 2023-04-13 01:29:39
Episode no = 2500; won: False; Q(s,a) = 13.392584228360999; reward = -507.0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2023-04-13 01:29:40
Episode no = 2510; won: False; Q(s,a) = 22.844187682849675; reward = -508.0; and epsilon = 0.6653333333333333, win percentage = 0.0, 2023-04-13 01:29:41
Episode no = 2520; won: False; Q(s,a) = 67.10988627533254; reward = -517.0; and epsilon = 0.6639999999999999, win percentage = 0.0, 2023-04-13 01:29:41
Episode no = 2530; won: False; Q(s,a) = nan; reward = -504.0; and epsilon = 0.6626666666666667, win percentage = 0.0, 2023-04-13 01:29:42
Episode no = 2540; won: False; Q(s,a) = 128.622441413673; reward = -510.0; and epsilon = 0.6613333333333333, win percentage = 0.0, 2023-04-13 01:29:42
Episode no = 2550; won: False; Q(s,a) = -7.699080912473208; reward = -511.0; and epsilon = 0.6599999999999999, win percentage = 0.0, 2023-04-13 01:29:43
Episode no = 2560; won: False; Q(s,a) = 97.8792627239943; reward = -518.0; and epsilon = 0.6586666666666667, win percentage = 0.1, 2023-04-13 01:29:44
Episode no = 2570; won: False; Q(s,a) = 14.439204049258224; reward = -508.0; and epsilon = 0.6573333333333333, win percentage = 0.0, 2023-04-13 01:29:44
Episode no = 2580; won: False; Q(s,a) = 125.1964302246972; reward = -511.0; and epsilon = 0.656, win percentage = 0.0, 2023-04-13 01:29:45
Episode no = 2590; won: False; Q(s,a) = 74.98541841859652; reward = -511.0; and epsilon = 0.6546666666666667, win percentage = 0.0, 2023-04-13 01:29:46
Episode no = 2600; won: False; Q(s,a) = 158.92483769377836; reward = -513.0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2023-04-13 01:29:46
Episode no = 2610; won: False; Q(s,a) = 61.738091545567684; reward = -510.0; and epsilon = 0.652, win percentage = 0.0, 2023-04-13 01:29:47
Episode no = 2620; won: False; Q(s,a) = 72.34286161044174; reward = -513.0; and epsilon = 0.6506666666666667, win percentage = 0.0, 2023-04-13 01:29:48
Episode no = 2630; won: False; Q(s,a) = 168.97398632491883; reward = -512.0; and epsilon = 0.6493333333333333, win percentage = 0.0, 2023-04-13 01:29:49
Episode no = 2640; won: False; Q(s,a) = 79.79023026471016; reward = -518.0; and epsilon = 0.648, win percentage = 0.0, 2023-04-13 01:29:49
Episode no = 2650; won: False; Q(s,a) = 200.46914982470574; reward = -513.0; and epsilon = 0.6466666666666667, win percentage = 0.0, 2023-04-13 01:29:50
Episode no = 2660; won: False; Q(s,a) = 161.0923359426716; reward = -512.0; and epsilon = 0.6453333333333333, win percentage = 0.1, 2023-04-13 01:29:50
Episode no = 2670; won: False; Q(s,a) = -395.5407762347969; reward = -506.0; and epsilon = 0.644, win percentage = 0.0, 2023-04-13 01:29:51
Episode no = 2680; won: False; Q(s,a) = 193.292079513239; reward = -502.0; and epsilon = 0.6426666666666667, win percentage = 0.0, 2023-04-13 01:29:52
Episode no = 2690; won: False; Q(s,a) = -36.27679540423105; reward = -509.0; and epsilon = 0.6413333333333333, win percentage = 0.0, 2023-04-13 01:29:52
Episode no = 2700; won: False; Q(s,a) = 23.455527349522544; reward = -508.0; and epsilon = 0.64, win percentage = 0.0, 2023-04-13 01:29:53
Episode no = 2710; won: False; Q(s,a) = 170.449707221675; reward = -515.0; and epsilon = 0.6386666666666667, win percentage = 0.0, 2023-04-13 01:29:54
Episode no = 2720; won: False; Q(s,a) = 195.74457770284425; reward = -510.0; and epsilon = 0.6373333333333333, win percentage = 0.0, 2023-04-13 01:29:54
Episode no = 2730; won: False; Q(s,a) = 165.3218085266769; reward = -511.0; and epsilon = 0.636, win percentage = 0.0, 2023-04-13 01:29:55
Episode no = 2740; won: False; Q(s,a) = 34.93230178393362; reward = -507.0; and epsilon = 0.6346666666666667, win percentage = 0.0, 2023-04-13 01:29:55
Episode no = 2750; won: False; Q(s,a) = 166.054610480973; reward = -512.0; and epsilon = 0.6333333333333333, win percentage = 0.0, 2023-04-13 01:29:56
Episode no = 2760; won: False; Q(s,a) = 181.36433299894824; reward = -522.0; and epsilon = 0.632, win percentage = 0.0, 2023-04-13 01:29:57
Episode no = 2770; won: False; Q(s,a) = 115.61109071429688; reward = -509.0; and epsilon = 0.6306666666666667, win percentage = 0.0, 2023-04-13 01:29:57
Episode no = 2780; won: False; Q(s,a) = 138.22902754723435; reward = -508.0; and epsilon = 0.6293333333333333, win percentage = 0.0, 2023-04-13 01:29:58
Episode no = 2790; won: False; Q(s,a) = 68.11979567603801; reward = -506.0; and epsilon = 0.628, win percentage = 0.0, 2023-04-13 01:29:59
Episode no = 2800; won: False; Q(s,a) = 169.49397618557583; reward = -512.0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2023-04-13 01:29:59
Episode no = 2810; won: False; Q(s,a) = 98.57993826919295; reward = -515.0; and epsilon = 0.6253333333333333, win percentage = 0.0, 2023-04-13 01:30:00
Episode no = 2820; won: False; Q(s,a) = nan; reward = -509.0; and epsilon = 0.624, win percentage = 0.1, 2023-04-13 01:30:01
Episode no = 2830; won: False; Q(s,a) = 1.906693749754207; reward = -509.0; and epsilon = 0.6226666666666667, win percentage = 0.0, 2023-04-13 01:30:02
Episode no = 2840; won: False; Q(s,a) = 105.21181205395041; reward = -511.0; and epsilon = 0.6213333333333333, win percentage = 0.0, 2023-04-13 01:30:02
Episode no = 2850; won: False; Q(s,a) = -904.26861751112; reward = -506.0; and epsilon = 0.62, win percentage = 0.0, 2023-04-13 01:30:03
Episode no = 2860; won: False; Q(s,a) = 106.94338469244413; reward = -520.0; and epsilon = 0.6186666666666667, win percentage = 0.0, 2023-04-13 01:30:04
Episode no = 2870; won: False; Q(s,a) = 182.65455876893714; reward = -503.0; and epsilon = 0.6173333333333333, win percentage = 0.0, 2023-04-13 01:30:04
Episode no = 2880; won: False; Q(s,a) = 73.61550433728242; reward = -511.0; and epsilon = 0.616, win percentage = 0.0, 2023-04-13 01:30:05
Episode no = 2890; won: False; Q(s,a) = 81.78679591918753; reward = -511.0; and epsilon = 0.6146666666666667, win percentage = 0.0, 2023-04-13 01:30:06
Episode no = 2900; won: False; Q(s,a) = 138.09215497745512; reward = -511.0; and epsilon = 0.6133333333333333, win percentage = 0.0, 2023-04-13 01:30:07
Episode no = 10; won: False; Q(s,a) = nan; reward = -443.0; and epsilon = 0.9986666666666667, win percentage = 0.0, 2023-04-13 14:45:34
Episode no = 20; won: False; Q(s,a) = nan; reward = -391.0; and epsilon = 0.9973333333333333, win percentage = 0.0, 2023-04-13 14:45:38
Episode no = 30; won: False; Q(s,a) = nan; reward = -448.0; and epsilon = 0.996, win percentage = 0.0, 2023-04-13 14:45:44
Episode no = 40; won: False; Q(s,a) = nan; reward = -462.0; and epsilon = 0.9946666666666667, win percentage = 0.0, 2023-04-13 14:45:51
Episode no = 50; won: False; Q(s,a) = nan; reward = -482.0; and epsilon = 0.9933333333333333, win percentage = 0.0, 2023-04-13 14:45:56
Episode no = 60; won: False; Q(s,a) = nan; reward = -441.0; and epsilon = 0.992, win percentage = 0.0, 2023-04-13 14:46:02
Episode no = 70; won: False; Q(s,a) = -0.6940351766359915; reward = -476.0; and epsilon = 0.9906666666666667, win percentage = 0.0, 2023-04-13 14:46:07
Episode no = 80; won: False; Q(s,a) = nan; reward = -488.0; and epsilon = 0.9893333333333333, win percentage = 0.0, 2023-04-13 14:46:11
Episode no = 90; won: False; Q(s,a) = nan; reward = -551.0; and epsilon = 0.988, win percentage = 0.0, 2023-04-13 14:46:16
Episode no = 100; won: False; Q(s,a) = nan; reward = -448.0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2023-04-13 14:46:20
Episode no = 110; won: False; Q(s,a) = nan; reward = -449.0; and epsilon = 0.9853333333333333, win percentage = 0.0, 2023-04-13 14:46:26
Episode no = 120; won: False; Q(s,a) = nan; reward = -443.0; and epsilon = 0.984, win percentage = 0.0, 2023-04-13 14:46:32
Episode no = 130; won: False; Q(s,a) = -0.634927534844964; reward = -456.0; and epsilon = 0.9826666666666667, win percentage = 0.0, 2023-04-13 14:46:37
Episode no = 140; won: False; Q(s,a) = nan; reward = -442.0; and epsilon = 0.9813333333333333, win percentage = 0.0, 2023-04-13 14:46:41
Episode no = 150; won: False; Q(s,a) = 5.794254454596575; reward = -441.0; and epsilon = 0.98, win percentage = 0.0, 2023-04-13 14:46:47
Episode no = 160; won: False; Q(s,a) = 7.782829349855957; reward = -470.0; and epsilon = 0.9786666666666667, win percentage = 0.0, 2023-04-13 14:46:55
Episode no = 170; won: False; Q(s,a) = nan; reward = -427.0; and epsilon = 0.9773333333333334, win percentage = 0.0, 2023-04-13 14:47:00
Episode no = 180; won: False; Q(s,a) = 10.05692655191371; reward = -461.0; and epsilon = 0.976, win percentage = 0.0, 2023-04-13 14:47:08
Episode no = 190; won: False; Q(s,a) = 10.090233781645576; reward = -503.0; and epsilon = 0.9746666666666667, win percentage = 0.0, 2023-04-13 14:47:15
Episode no = 200; won: False; Q(s,a) = nan; reward = -472.0; and epsilon = 0.9733333333333334, win percentage = 0.0, 2023-04-13 14:47:21
Episode no = 210; won: False; Q(s,a) = 19.505112044499697; reward = -449.0; and epsilon = 0.972, win percentage = 0.0, 2023-04-13 14:47:31
Episode no = 220; won: False; Q(s,a) = 18.174879768570737; reward = -446.0; and epsilon = 0.9706666666666667, win percentage = 0.0, 2023-04-13 14:47:37
Episode no = 230; won: False; Q(s,a) = 0.7072285579501627; reward = -328.0; and epsilon = 0.9693333333333334, win percentage = 0.0, 2023-04-13 14:47:41
Episode no = 240; won: False; Q(s,a) = 7.6841958150229885; reward = -494.0; and epsilon = 0.968, win percentage = 0.0, 2023-04-13 14:47:48
Episode no = 250; won: False; Q(s,a) = 18.92195280138476; reward = -358.0; and epsilon = 0.9666666666666667, win percentage = 0.0, 2023-04-13 14:47:54
Episode no = 260; won: False; Q(s,a) = 7.525033841045179; reward = -446.0; and epsilon = 0.9653333333333334, win percentage = 0.0, 2023-04-13 14:48:01
Episode no = 270; won: False; Q(s,a) = nan; reward = -502.0; and epsilon = 0.964, win percentage = 0.0, 2023-04-13 14:48:07
Episode no = 280; won: False; Q(s,a) = 15.548055694453048; reward = -391.0; and epsilon = 0.9626666666666667, win percentage = 0.0, 2023-04-13 14:48:10
Episode no = 290; won: False; Q(s,a) = 19.701621264675875; reward = -335.0; and epsilon = 0.9613333333333334, win percentage = 0.0, 2023-04-13 14:48:17
Episode no = 300; won: False; Q(s,a) = 19.826482945069394; reward = -487.0; and epsilon = 0.96, win percentage = 0.0, 2023-04-13 14:48:22
Episode no = 310; won: False; Q(s,a) = 27.183306543657014; reward = -469.0; and epsilon = 0.9586666666666667, win percentage = 0.0, 2023-04-13 14:48:27
Episode no = 320; won: False; Q(s,a) = 24.556400939593704; reward = -487.0; and epsilon = 0.9573333333333334, win percentage = 0.0, 2023-04-13 14:48:31
Episode no = 330; won: False; Q(s,a) = 28.813624459327254; reward = -439.0; and epsilon = 0.956, win percentage = 0.0, 2023-04-13 14:48:40
Episode no = 340; won: False; Q(s,a) = 27.883206497232056; reward = -506.0; and epsilon = 0.9546666666666667, win percentage = 0.0, 2023-04-13 14:48:48
Episode no = 350; won: False; Q(s,a) = 29.551861470029614; reward = -412.0; and epsilon = 0.9533333333333334, win percentage = 0.0, 2023-04-13 14:48:53
Episode no = 360; won: False; Q(s,a) = 28.07702847909602; reward = -391.0; and epsilon = 0.952, win percentage = 0.0, 2023-04-13 14:48:58
Episode no = 370; won: False; Q(s,a) = 28.29468535501609; reward = -451.0; and epsilon = 0.9506666666666667, win percentage = 0.0, 2023-04-13 14:49:01
Episode no = 380; won: False; Q(s,a) = 27.644530893189014; reward = -489.0; and epsilon = 0.9493333333333334, win percentage = 0.0, 2023-04-13 14:49:07
Episode no = 390; won: False; Q(s,a) = 27.18749566496991; reward = -364.0; and epsilon = 0.948, win percentage = 0.0, 2023-04-13 14:49:15
Episode no = 400; won: False; Q(s,a) = 26.06799928267267; reward = -484.0; and epsilon = 0.9466666666666667, win percentage = 0.0, 2023-04-13 14:49:19
Episode no = 410; won: False; Q(s,a) = 37.190011365291305; reward = -502.0; and epsilon = 0.9453333333333334, win percentage = 0.0, 2023-04-13 14:49:22
Episode no = 420; won: False; Q(s,a) = 22.343998130411013; reward = -480.0; and epsilon = 0.944, win percentage = 0.0, 2023-04-13 14:49:26
Episode no = 430; won: False; Q(s,a) = 14.17464005253663; reward = -533.0; and epsilon = 0.9426666666666667, win percentage = 0.0, 2023-04-13 14:49:31
Episode no = 440; won: False; Q(s,a) = 33.86574008791657; reward = -325.0; and epsilon = 0.9413333333333334, win percentage = 0.0, 2023-04-13 14:49:35
Episode no = 450; won: False; Q(s,a) = 36.33355402154721; reward = -373.0; and epsilon = 0.94, win percentage = 0.0, 2023-04-13 14:49:40
Episode no = 460; won: False; Q(s,a) = nan; reward = -459.0; and epsilon = 0.9386666666666666, win percentage = 0.0, 2023-04-13 14:49:47
Episode no = 470; won: False; Q(s,a) = 37.03802735182821; reward = -399.0; and epsilon = 0.9373333333333334, win percentage = 0.0, 2023-04-13 14:49:51
Episode no = 480; won: False; Q(s,a) = 36.875795326692185; reward = -353.0; and epsilon = 0.9359999999999999, win percentage = 0.0, 2023-04-13 14:49:55
Episode no = 490; won: False; Q(s,a) = 36.74061553964285; reward = -400.0; and epsilon = 0.9346666666666666, win percentage = 0.0, 2023-04-13 14:50:00
Episode no = 500; won: False; Q(s,a) = 36.25551259608975; reward = -444.0; and epsilon = 0.9333333333333333, win percentage = 0.0, 2023-04-13 14:50:08
Episode no = 510; won: False; Q(s,a) = 44.72340629689416; reward = -436.0; and epsilon = 0.9319999999999999, win percentage = 0.0, 2023-04-13 14:50:13
